Open,High,Low,Close,Adj Close,Volume,company_name
36.70000076293945,37.29999923706055,35.849998474121094,36.5,36.5,1609498,COFFEEDAY
36.599998474121094,36.599998474121094,35.599998474121094,35.75,35.75,1104162,COFFEEDAY
35.75,35.900001525878906,34.400001525878906,34.650001525878906,34.650001525878906,1595554,COFFEEDAY
34.45000076293945,36.20000076293945,34.0,34.79999923706055,34.79999923706055,2668753,COFFEEDAY
35.0,36.45000076293945,35.0,35.79999923706055,35.79999923706055,2652420,COFFEEDAY
36.150001525878906,36.599998474121094,35.04999923706055,35.349998474121094,35.349998474121094,1685114,COFFEEDAY
35.54999923706055,37.900001525878906,35.20000076293945,37.5,37.5,3850919,COFFEEDAY
37.75,37.900001525878906,36.04999923706055,36.400001525878906,36.400001525878906,2183629,COFFEEDAY
36.5,37.45000076293945,36.29999923706055,36.900001525878906,36.900001525878906,1641304,COFFEEDAY
37.150001525878906,37.45000076293945,36.54999923706055,36.900001525878906,36.900001525878906,1001985,COFFEEDAY
36.900001525878906,38.0,36.599998474121094,36.79999923706055,36.79999923706055,1728434,COFFEEDAY
37.04999923706055,37.599998474121094,36.79999923706055,37.150001525878906,37.150001525878906,1426350,COFFEEDAY
37.29999923706055,37.29999923706055,36.349998474121094,36.599998474121094,36.599998474121094,977541,COFFEEDAY
36.599998474121094,37.79999923706055,36.400001525878906,36.95000076293945,36.95000076293945,1876079,COFFEEDAY
36.900001525878906,37.849998474121094,36.400001525878906,36.650001525878906,36.650001525878906,1452517,COFFEEDAY
36.900001525878906,37.29999923706055,36.29999923706055,36.5,36.5,1087607,COFFEEDAY
36.45000076293945,37.349998474121094,36.099998474121094,36.25,36.25,1206257,COFFEEDAY
36.400001525878906,36.95000076293945,36.20000076293945,36.400001525878906,36.400001525878906,1128557,COFFEEDAY
36.54999923706055,39.75,36.25,38.70000076293945,38.70000076293945,7648276,COFFEEDAY
38.70000076293945,38.849998474121094,37.29999923706055,37.599998474121094,37.599998474121094,2208917,COFFEEDAY
37.79999923706055,38.25,37.349998474121094,37.45000076293945,37.45000076293945,1006896,COFFEEDAY
37.45000076293945,37.95000076293945,36.599998474121094,36.95000076293945,36.95000076293945,1171351,COFFEEDAY
36.95000076293945,38.650001525878906,36.599998474121094,37.849998474121094,37.849998474121094,2057863,COFFEEDAY
37.900001525878906,39.20000076293945,37.70000076293945,38.20000076293945,38.20000076293945,3102092,COFFEEDAY
38.20000076293945,38.70000076293945,37.29999923706055,37.650001525878906,37.650001525878906,1250513,COFFEEDAY
37.70000076293945,39.400001525878906,37.04999923706055,39.04999923706055,39.04999923706055,2700007,COFFEEDAY
39.04999923706055,39.650001525878906,37.25,37.45000076293945,37.45000076293945,3801663,COFFEEDAY
37.650001525878906,42.70000076293945,37.650001525878906,41.75,41.75,24530210,COFFEEDAY
41.900001525878906,42.400001525878906,39.29999923706055,39.54999923706055,39.54999923706055,8718810,COFFEEDAY
39.349998474121094,40.20000076293945,38.849998474121094,39.400001525878906,39.400001525878906,3045167,COFFEEDAY
39.599998474121094,41.150001525878906,39.20000076293945,40.29999923706055,40.29999923706055,3349783,COFFEEDAY
40.29999923706055,40.5,39.099998474121094,39.5,39.5,1618093,COFFEEDAY
39.54999923706055,39.70000076293945,38.849998474121094,38.95000076293945,38.95000076293945,1523252,COFFEEDAY
39.0,39.95000076293945,38.95000076293945,39.099998474121094,39.099998474121094,1966357,COFFEEDAY
39.150001525878906,39.79999923706055,38.5,39.0,39.0,1797022,COFFEEDAY
39.29999923706055,39.54999923706055,38.29999923706055,38.45000076293945,38.45000076293945,1335469,COFFEEDAY
38.54999923706055,41.75,38.349998474121094,40.849998474121094,40.849998474121094,6165450,COFFEEDAY
41.099998474121094,42.400001525878906,41.0,41.70000076293945,41.70000076293945,4888829,COFFEEDAY
41.95000076293945,43.25,41.099998474121094,41.5,41.5,5722376,COFFEEDAY
41.95000076293945,46.0,41.25,43.900001525878906,43.900001525878906,11973081,COFFEEDAY
44.45000076293945,45.20000076293945,42.349998474121094,42.95000076293945,42.95000076293945,5388796,COFFEEDAY
43.5,43.54999923706055,41.5,41.79999923706055,41.79999923706055,2910294,COFFEEDAY
42.0,43.25,41.849998474121094,42.79999923706055,42.79999923706055,2420422,COFFEEDAY
42.900001525878906,43.04999923706055,41.79999923706055,42.099998474121094,42.099998474121094,1836212,COFFEEDAY
41.849998474121094,42.150001525878906,38.849998474121094,39.70000076293945,39.70000076293945,5089835,COFFEEDAY
39.0,39.0,31.799999237060547,32.04999923706055,32.04999923706055,21138308,COFFEEDAY
30.0,34.650001525878906,29.0,33.54999923706055,33.54999923706055,24015910,COFFEEDAY
34.20000076293945,34.79999923706055,33.0,33.150001525878906,33.150001525878906,2105272,COFFEEDAY
33.150001525878906,33.650001525878906,33.04999923706055,33.29999923706055,33.29999923706055,1241036,COFFEEDAY
34.29999923706055,34.29999923706055,33.150001525878906,33.25,33.25,1291580,COFFEEDAY
33.0,34.20000076293945,33.0,33.650001525878906,33.650001525878906,1480204,COFFEEDAY
33.75,33.900001525878906,33.5,33.599998474121094,33.599998474121094,864589,COFFEEDAY
33.70000076293945,33.79999923706055,32.599998474121094,32.95000076293945,32.95000076293945,1067904,COFFEEDAY
33.0,33.5,32.150001525878906,33.20000076293945,33.20000076293945,1516568,COFFEEDAY
33.25,34.79999923706055,33.25,34.29999923706055,34.29999923706055,2836089,COFFEEDAY
34.650001525878906,35.29999923706055,34.29999923706055,34.54999923706055,34.54999923706055,1538429,COFFEEDAY
34.54999923706055,36.70000076293945,34.25,36.0,36.0,4077283,COFFEEDAY
36.400001525878906,36.79999923706055,35.20000076293945,35.599998474121094,35.599998474121094,1684343,COFFEEDAY
35.54999923706055,36.79999923706055,35.20000076293945,36.150001525878906,36.150001525878906,2216850,COFFEEDAY
36.70000076293945,38.95000076293945,36.150001525878906,37.04999923706055,37.04999923706055,8061927,COFFEEDAY
37.04999923706055,37.45000076293945,35.79999923706055,36.849998474121094,36.849998474121094,1793104,COFFEEDAY
38.45000076293945,39.599998474121094,38.0,39.0,39.0,8503536,COFFEEDAY
39.0,46.79999923706055,38.0,45.650001525878906,45.650001525878906,49200542,COFFEEDAY
46.849998474121094,48.400001525878906,43.0,43.650001525878906,43.650001525878906,23397143,COFFEEDAY
44.099998474121094,44.25,40.79999923706055,41.349998474121094,41.349998474121094,5824309,COFFEEDAY
41.5,44.650001525878906,41.5,43.95000076293945,43.95000076293945,5071271,COFFEEDAY
44.20000076293945,44.400001525878906,42.70000076293945,43.400001525878906,43.400001525878906,2628214,COFFEEDAY
43.849998474121094,44.20000076293945,43.0,43.20000076293945,43.20000076293945,1722277,COFFEEDAY
42.79999923706055,43.099998474121094,41.5,41.95000076293945,41.95000076293945,1472188,COFFEEDAY
42.20000076293945,44.099998474121094,41.849998474121094,43.54999923706055,43.54999923706055,2577756,COFFEEDAY
43.70000076293945,44.29999923706055,42.099998474121094,43.349998474121094,43.349998474121094,1975649,COFFEEDAY
43.650001525878906,48.0,43.20000076293945,47.349998474121094,47.349998474121094,11218025,COFFEEDAY
48.0,48.0,45.70000076293945,46.75,46.75,4015991,COFFEEDAY
46.70000076293945,53.849998474121094,45.900001525878906,52.70000076293945,52.70000076293945,28711744,COFFEEDAY
52.599998474121094,55.25,51.5,54.04999923706055,54.04999923706055,17255157,COFFEEDAY
54.0,54.849998474121094,51.54999923706055,52.79999923706055,52.79999923706055,5702463,COFFEEDAY
52.95000076293945,53.5,51.25,52.75,52.75,3646525,COFFEEDAY
52.75,53.349998474121094,52.04999923706055,52.25,52.25,1882624,COFFEEDAY
52.54999923706055,54.099998474121094,52.400001525878906,53.099998474121094,53.099998474121094,4822297,COFFEEDAY
48.150001525878906,48.20000076293945,43.349998474121094,45.29999923706055,45.29999923706055,18708752,COFFEEDAY
45.349998474121094,47.0,42.0,42.75,42.75,5885909,COFFEEDAY
43.0,51.29999923706055,42.099998474121094,51.150001525878906,51.150001525878906,20050364,COFFEEDAY
54.70000076293945,57.0,51.150001525878906,53.599998474121094,53.599998474121094,25924451,COFFEEDAY
54.0,54.849998474121094,51.29999923706055,52.150001525878906,52.150001525878906,5103329,COFFEEDAY
52.45000076293945,55.150001525878906,52.150001525878906,52.650001525878906,52.650001525878906,5041255,COFFEEDAY
52.70000076293945,53.5,50.900001525878906,51.29999923706055,51.29999923706055,2960413,COFFEEDAY
51.20000076293945,52.75,49.5,49.95000076293945,49.95000076293945,2403399,COFFEEDAY
50.20000076293945,50.849998474121094,48.20000076293945,48.75,48.75,2147235,COFFEEDAY
48.900001525878906,50.95000076293945,48.29999923706055,50.54999923706055,50.54999923706055,2910842,COFFEEDAY
50.650001525878906,52.349998474121094,50.0,51.0,51.0,2153606,COFFEEDAY
51.0,51.70000076293945,50.25,50.70000076293945,50.70000076293945,1008764,COFFEEDAY
50.900001525878906,51.400001525878906,49.25,49.70000076293945,49.70000076293945,1187909,COFFEEDAY
50.099998474121094,51.5,49.70000076293945,50.650001525878906,50.650001525878906,2217440,COFFEEDAY
50.349998474121094,51.099998474121094,49.650001525878906,49.849998474121094,49.849998474121094,1495286,COFFEEDAY
49.79999923706055,52.75,49.29999923706055,50.45000076293945,50.45000076293945,7062544,COFFEEDAY
50.849998474121094,52.29999923706055,49.900001525878906,51.25,51.25,3636348,COFFEEDAY
51.5,51.900001525878906,50.099998474121094,50.5,50.5,3122112,COFFEEDAY
49.5,50.95000076293945,48.25,49.349998474121094,49.349998474121094,3171047,COFFEEDAY
49.95000076293945,50.45000076293945,49.349998474121094,49.75,49.75,1515902,COFFEEDAY
50.150001525878906,50.95000076293945,49.54999923706055,49.849998474121094,49.849998474121094,1518342,COFFEEDAY
50.0,51.0,49.45000076293945,49.599998474121094,49.599998474121094,1401882,COFFEEDAY
49.099998474121094,50.75,49.04999923706055,49.900001525878906,49.900001525878906,1977640,COFFEEDAY
50.0,51.650001525878906,49.599998474121094,49.95000076293945,49.95000076293945,3538555,COFFEEDAY
50.150001525878906,50.650001525878906,49.5,49.75,49.75,2216074,COFFEEDAY
49.79999923706055,52.75,49.75,50.45000076293945,50.45000076293945,9497350,COFFEEDAY
50.349998474121094,51.349998474121094,50.099998474121094,50.599998474121094,50.599998474121094,2333211,COFFEEDAY
50.5,51.0,49.79999923706055,50.04999923706055,50.04999923706055,2336832,COFFEEDAY
49.599998474121094,50.0,46.099998474121094,46.70000076293945,46.70000076293945,3799992,COFFEEDAY
47.20000076293945,48.0,43.95000076293945,45.599998474121094,45.599998474121094,2569270,COFFEEDAY
45.599998474121094,47.0,43.5,46.45000076293945,46.45000076293945,2596883,COFFEEDAY
47.0,48.04999923706055,46.599998474121094,47.20000076293945,47.20000076293945,1727561,COFFEEDAY
47.0,47.79999923706055,46.29999923706055,46.5,46.5,1416862,COFFEEDAY
47.099998474121094,48.0,46.20000076293945,47.650001525878906,47.650001525878906,2221944,COFFEEDAY
48.0,48.45000076293945,47.400001525878906,47.599998474121094,47.599998474121094,838303,COFFEEDAY
47.900001525878906,48.599998474121094,47.599998474121094,47.75,47.75,1005090,COFFEEDAY
48.0,49.150001525878906,47.849998474121094,48.400001525878906,48.400001525878906,1486901,COFFEEDAY
49.400001525878906,50.0,48.599998474121094,48.900001525878906,48.900001525878906,2152417,COFFEEDAY
49.20000076293945,49.79999923706055,48.20000076293945,48.349998474121094,48.349998474121094,2065119,COFFEEDAY
48.5,50.150001525878906,48.5,49.150001525878906,49.150001525878906,2266653,COFFEEDAY
49.29999923706055,49.79999923706055,48.20000076293945,48.599998474121094,48.599998474121094,1547535,COFFEEDAY
47.0,47.54999923706055,46.04999923706055,46.95000076293945,46.95000076293945,2100962,COFFEEDAY
47.5,47.54999923706055,46.900001525878906,47.25,47.25,867389,COFFEEDAY
47.599998474121094,48.0,46.29999923706055,46.599998474121094,46.599998474121094,2689567,COFFEEDAY
46.95000076293945,47.5,46.0,46.45000076293945,46.45000076293945,3124680,COFFEEDAY
46.599998474121094,46.95000076293945,45.400001525878906,45.650001525878906,45.650001525878906,2159847,COFFEEDAY
45.70000076293945,46.45000076293945,45.400001525878906,45.650001525878906,45.650001525878906,1567843,COFFEEDAY
45.650001525878906,46.20000076293945,44.0,44.5,44.5,2130426,COFFEEDAY
44.70000076293945,48.400001525878906,44.45000076293945,47.04999923706055,47.04999923706055,7421739,COFFEEDAY
46.95000076293945,48.25,46.099998474121094,46.54999923706055,46.54999923706055,3179950,COFFEEDAY
46.599998474121094,48.650001525878906,46.54999923706055,47.150001525878906,47.150001525878906,4784887,COFFEEDAY
47.29999923706055,48.20000076293945,46.599998474121094,47.099998474121094,47.099998474121094,2528151,COFFEEDAY
47.25,48.0,46.5,46.70000076293945,46.70000076293945,2008864,COFFEEDAY
46.70000076293945,46.95000076293945,45.54999923706055,45.95000076293945,45.95000076293945,1586838,COFFEEDAY
46.79999923706055,46.900001525878906,45.650001525878906,45.75,45.75,1737136,COFFEEDAY
46.79999923706055,46.79999923706055,45.5,45.79999923706055,45.79999923706055,1969685,COFFEEDAY
45.849998474121094,46.650001525878906,44.900001525878906,45.650001525878906,45.650001525878906,2004497,COFFEEDAY
46.0,46.29999923706055,45.099998474121094,45.25,45.25,1479001,COFFEEDAY
45.349998474121094,46.599998474121094,45.0,45.150001525878906,45.150001525878906,2339592,COFFEEDAY
45.349998474121094,46.150001525878906,45.0,45.400001525878906,45.400001525878906,1896684,COFFEEDAY
45.599998474121094,53.5,45.45000076293945,52.849998474121094,52.849998474121094,35673611,COFFEEDAY
53.099998474121094,54.150001525878906,51.400001525878906,52.45000076293945,52.45000076293945,17256477,COFFEEDAY
52.650001525878906,55.5,52.400001525878906,53.29999923706055,53.29999923706055,12189277,COFFEEDAY
54.400001525878906,55.70000076293945,53.29999923706055,53.599998474121094,53.599998474121094,9251328,COFFEEDAY
54.25,58.849998474121094,53.5,57.900001525878906,57.900001525878906,30947842,COFFEEDAY
57.95000076293945,59.650001525878906,56.70000076293945,58.75,58.75,11948499,COFFEEDAY
58.5,66.1500015258789,56.599998474121094,64.0999984741211,64.0999984741211,40002305,COFFEEDAY
64.44999694824219,68.0,59.0,59.75,59.75,32489073,COFFEEDAY
58.95000076293945,64.69999694824219,57.70000076293945,64.0,64.0,20733890,COFFEEDAY
64.25,67.55000305175781,63.70000076293945,65.69999694824219,65.69999694824219,16147047,COFFEEDAY
66.1500015258789,66.6500015258789,63.25,63.95000076293945,63.95000076293945,9770759,COFFEEDAY
63.95000076293945,67.4000015258789,60.599998474121094,66.0999984741211,66.0999984741211,22388047,COFFEEDAY
66.1500015258789,66.44999694824219,63.349998474121094,63.849998474121094,63.849998474121094,7002031,COFFEEDAY
64.0,66.9000015258789,60.54999923706055,63.900001525878906,63.900001525878906,11317820,COFFEEDAY
64.5,66.5,64.05000305175781,65.05000305175781,65.05000305175781,5445302,COFFEEDAY
65.5,66.0,62.54999923706055,63.79999923706055,63.79999923706055,5830018,COFFEEDAY
63.849998474121094,65.25,62.599998474121094,63.29999923706055,63.29999923706055,4767934,COFFEEDAY
63.5,65.19999694824219,63.400001525878906,63.599998474121094,63.599998474121094,4773006,COFFEEDAY
62.54999923706055,63.900001525878906,61.0,61.400001525878906,61.400001525878906,7748240,COFFEEDAY
61.599998474121094,62.150001525878906,59.849998474121094,60.75,60.75,4958477,COFFEEDAY
61.349998474121094,62.349998474121094,57.5,58.04999923706055,58.04999923706055,6836421,COFFEEDAY
58.04999923706055,60.70000076293945,57.95000076293945,59.349998474121094,59.349998474121094,6469708,COFFEEDAY
59.599998474121094,61.75,59.400001525878906,60.95000076293945,60.95000076293945,5132083,COFFEEDAY
61.25,66.94999694824219,60.95000076293945,66.4000015258789,66.4000015258789,21723119,COFFEEDAY
66.80000305175781,68.6500015258789,65.44999694824219,65.8499984741211,65.8499984741211,17328640,COFFEEDAY
65.8499984741211,66.19999694824219,62.29999923706055,62.900001525878906,62.900001525878906,6331936,COFFEEDAY
62.5,63.79999923706055,61.04999923706055,61.45000076293945,61.45000076293945,5382946,COFFEEDAY
61.150001525878906,62.75,59.5,61.849998474121094,61.849998474121094,5044996,COFFEEDAY
62.5,63.650001525878906,60.54999923706055,61.0,61.0,4938505,COFFEEDAY
63.0,63.650001525878906,59.0,59.849998474121094,59.849998474121094,6281276,COFFEEDAY
60.400001525878906,61.5,59.900001525878906,60.900001525878906,60.900001525878906,3601485,COFFEEDAY
61.0,62.849998474121094,60.900001525878906,61.29999923706055,61.29999923706055,3215573,COFFEEDAY
61.5,64.30000305175781,60.599998474121094,60.849998474121094,60.849998474121094,6983208,COFFEEDAY
61.0,62.400001525878906,59.0,59.29999923706055,59.29999923706055,4512811,COFFEEDAY
59.599998474121094,60.349998474121094,58.75,59.099998474121094,59.099998474121094,3360048,COFFEEDAY
59.45000076293945,59.900001525878906,57.54999923706055,58.0,58.0,3486361,COFFEEDAY
58.5,61.0,58.5,58.900001525878906,58.900001525878906,5595677,COFFEEDAY
58.900001525878906,63.0,58.5,60.849998474121094,60.849998474121094,10251090,COFFEEDAY
60.849998474121094,63.20000076293945,59.5,61.25,61.25,7276669,COFFEEDAY
62.25,63.79999923706055,61.0,61.5,61.5,5888589,COFFEEDAY
62.04999923706055,62.29999923706055,60.29999923706055,60.599998474121094,60.599998474121094,3510217,COFFEEDAY
60.599998474121094,61.04999923706055,57.54999923706055,59.150001525878906,59.150001525878906,5453514,COFFEEDAY
60.04999923706055,60.20000076293945,55.54999923706055,57.0,57.0,4846515,COFFEEDAY
57.29999923706055,59.79999923706055,54.599998474121094,59.150001525878906,59.150001525878906,4036168,COFFEEDAY
60.95000076293945,62.79999923706055,59.29999923706055,59.95000076293945,59.95000076293945,8416809,COFFEEDAY
60.5,66.5,59.79999923706055,66.05000305175781,66.05000305175781,27083423,COFFEEDAY
66.80000305175781,74.25,65.5999984741211,68.3499984741211,68.3499984741211,45913452,COFFEEDAY
68.80000305175781,71.94999694824219,62.04999923706055,63.79999923706055,63.79999923706055,28538794,COFFEEDAY
64.0999984741211,66.25,63.099998474121094,63.5,63.5,8783865,COFFEEDAY
63.79999923706055,64.75,61.54999923706055,62.20000076293945,62.20000076293945,5671459,COFFEEDAY
62.400001525878906,63.54999923706055,60.54999923706055,63.150001525878906,63.150001525878906,6004381,COFFEEDAY
63.70000076293945,63.70000076293945,60.650001525878906,60.900001525878906,60.900001525878906,6881965,COFFEEDAY
61.099998474121094,61.099998474121094,59.29999923706055,59.54999923706055,59.54999923706055,4028322,COFFEEDAY
59.0,59.75,57.849998474121094,58.25,58.25,5319009,COFFEEDAY
58.75,59.0,56.0,56.45000076293945,56.45000076293945,4496093,COFFEEDAY
56.79999923706055,57.95000076293945,55.29999923706055,57.54999923706055,57.54999923706055,5288423,COFFEEDAY
57.650001525878906,58.79999923706055,56.5,56.79999923706055,56.79999923706055,4881386,COFFEEDAY
57.25,57.5,55.5,56.04999923706055,56.04999923706055,2001509,COFFEEDAY
56.099998474121094,56.400001525878906,54.599998474121094,55.75,55.75,3358629,COFFEEDAY
55.900001525878906,57.0,53.400001525878906,55.04999923706055,55.04999923706055,4188132,COFFEEDAY
55.099998474121094,56.0,54.849998474121094,55.5,55.5,1697730,COFFEEDAY
56.400001525878906,56.599998474121094,53.0,53.25,53.25,2971836,COFFEEDAY
53.349998474121094,53.849998474121094,50.95000076293945,51.849998474121094,51.849998474121094,3888601,COFFEEDAY
53.0,56.349998474121094,50.04999923706055,50.599998474121094,50.599998474121094,8420554,COFFEEDAY
50.599998474121094,53.400001525878906,49.099998474121094,52.95000076293945,52.95000076293945,5497819,COFFEEDAY
53.0,54.04999923706055,51.599998474121094,53.04999923706055,53.04999923706055,2970175,COFFEEDAY
53.099998474121094,53.20000076293945,51.5,52.0,52.0,2500461,COFFEEDAY
51.900001525878906,52.5,50.099998474121094,50.599998474121094,50.599998474121094,2895953,COFFEEDAY
50.79999923706055,51.54999923706055,49.70000076293945,50.29999923706055,50.29999923706055,2785934,COFFEEDAY
50.54999923706055,52.400001525878906,50.54999923706055,51.150001525878906,51.150001525878906,3018702,COFFEEDAY
50.95000076293945,52.599998474121094,50.79999923706055,51.75,51.75,3293403,COFFEEDAY
51.150001525878906,52.349998474121094,50.25,50.54999923706055,50.54999923706055,3012828,COFFEEDAY
50.849998474121094,51.400001525878906,49.0,49.400001525878906,49.400001525878906,5199240,COFFEEDAY
49.650001525878906,51.04999923706055,49.45000076293945,49.650001525878906,49.650001525878906,3912455,COFFEEDAY
50.150001525878906,54.20000076293945,50.150001525878906,53.75,53.75,5283815,COFFEEDAY
53.75,54.79999923706055,53.20000076293945,54.54999923706055,54.54999923706055,3252000,COFFEEDAY
54.400001525878906,56.29999923706055,54.04999923706055,55.79999923706055,55.79999923706055,3728642,COFFEEDAY
56.04999923706055,61.79999923706055,56.04999923706055,61.099998474121094,61.099998474121094,18351227,COFFEEDAY
60.900001525878906,63.650001525878906,58.25,62.75,62.75,22871369,COFFEEDAY
63.400001525878906,64.4000015258789,61.29999923706055,61.75,61.75,9500521,COFFEEDAY
62.349998474121094,62.5,59.0,60.0,60.0,2559169,COFFEEDAY
60.0,61.75,58.95000076293945,60.650001525878906,60.650001525878906,2456665,COFFEEDAY
60.099998474121094,63.70000076293945,59.54999923706055,62.099998474121094,62.099998474121094,6776878,COFFEEDAY
61.099998474121094,66.44999694824219,58.54999923706055,64.69999694824219,64.69999694824219,13817805,COFFEEDAY
65.0,74.6500015258789,65.0,70.0999984741211,70.0999984741211,39348398,COFFEEDAY
275.0,275.0,270.0,270.0,269.53924560546875,101,PKTEA
270.3500061035156,270.3500061035156,259.20001220703125,265.0,264.54779052734375,289,PKTEA
265.0,265.0,265.0,265.0,264.54779052734375,0,PKTEA
265.0,265.0,265.0,265.0,264.54779052734375,0,PKTEA
266.0,270.0,265.0,270.0,269.53924560546875,26,PKTEA
264.6000061035156,270.0,259.0,270.0,269.53924560546875,217,PKTEA
269.95001220703125,269.95001220703125,260.25,260.25,259.8058776855469,25,PKTEA
265.0,269.95001220703125,265.0,265.0,264.54779052734375,241,PKTEA
264.0,266.0,264.0,265.0,264.54779052734375,81,PKTEA
265.0,265.0,252.6999969482422,254.39999389648438,253.9658660888672,260,PKTEA
254.39999389648438,254.39999389648438,254.39999389648438,254.39999389648438,253.9658660888672,0,PKTEA
254.39999389648438,264.8500061035156,254.39999389648438,256.75,256.3118591308594,91,PKTEA
256.75,256.75,256.75,256.75,256.3118591308594,0,PKTEA
256.75,256.75,251.0,251.0500030517578,250.62159729003906,91,PKTEA
251.0500030517578,254.0500030517578,251.0500030517578,254.0500030517578,253.61647033691406,55,PKTEA
256.0,256.0,253.89999389648438,256.0,255.56314086914062,103,PKTEA
254.0,256.0,254.0,256.0,255.56314086914062,110,PKTEA
256.0,256.0,256.0,256.0,255.56314086914062,0,PKTEA
264.8500061035156,264.95001220703125,264.8500061035156,264.8999938964844,264.44793701171875,70,PKTEA
260.20001220703125,260.20001220703125,260.20001220703125,260.20001220703125,259.7559814453125,18,PKTEA
262.75,262.75,260.0,260.3999938964844,259.95562744140625,56,PKTEA
255.0,260.0,255.0,256.8999938964844,256.46160888671875,67,PKTEA
260.0,260.0,251.0,251.0,250.57167053222656,106,PKTEA
255.0,261.6000061035156,254.5,254.5,254.06570434570312,122,PKTEA
251.0500030517578,252.0,251.0,251.0,250.57167053222656,110,PKTEA
252.0,252.0,251.0,251.0,250.57167053222656,33,PKTEA
251.0,251.0,251.0,251.0,250.57167053222656,12,PKTEA
251.0,251.0,245.5,246.0,245.5802001953125,68,PKTEA
247.0,255.0,247.0,252.6999969482422,252.26876831054688,206,PKTEA
252.0,252.39999389648438,252.0,252.39999389648438,251.9692840576172,103,PKTEA
251.5,251.5,251.5,251.5,251.07081604003906,13,PKTEA
251.5,251.5,251.5,251.5,251.07081604003906,6,PKTEA
252.0,252.0,245.0,245.5,245.0810546875,491,PKTEA
246.0,246.10000610351562,243.0,245.0,244.5819091796875,191,PKTEA
245.0,245.0,241.0,241.0,240.5887451171875,11,PKTEA
253.0,253.0500030517578,250.0,250.0,249.57337951660156,179,PKTEA
250.0,250.0,248.0,248.0,247.57679748535156,83,PKTEA
255.0,260.0,255.0,259.25,258.8075866699219,295,PKTEA
270.0,272.0,253.5,260.0,259.5563049316406,1852,PKTEA
250.3000030517578,267.79998779296875,250.3000030517578,257.8500061035156,257.4100036621094,85,PKTEA
257.8500061035156,265.0,255.0,256.75,256.3118591308594,453,PKTEA
255.0,255.0500030517578,255.0,255.0500030517578,254.61476135253906,1102,PKTEA
263.0,267.79998779296875,263.0,267.79998779296875,267.3429870605469,752,PKTEA
277.8999938964844,280.0,262.0,280.0,279.5221862792969,1920,PKTEA
280.0,281.0,279.95001220703125,280.6000061035156,280.12115478515625,244,PKTEA
280.6000061035156,280.6000061035156,273.54998779296875,279.95001220703125,279.4722900390625,202,PKTEA
279.0,279.0,268.0,268.0,267.54266357421875,30,PKTEA
268.0,270.0,268.0,270.0,269.53924560546875,141,PKTEA
272.0,272.0,265.0,265.0,264.54779052734375,1246,PKTEA
268.0,278.25,268.0,276.79998779296875,276.32763671875,511,PKTEA
278.0,290.6000061035156,265.1499938964844,288.6000061035156,288.1075134277344,1435,PKTEA
300.0,300.0,275.0,283.0,282.5170593261719,337,PKTEA
290.0,290.0,270.0,275.6499938964844,275.1795959472656,399,PKTEA
263.04998779296875,265.29998779296875,262.0,262.20001220703125,261.7525634765625,348,PKTEA
275.0,275.0,274.6499938964844,274.6499938964844,274.1813049316406,40,PKTEA
260.95001220703125,265.54998779296875,260.95001220703125,265.0,264.54779052734375,171,PKTEA
265.0,268.0,251.75,256.0,255.56314086914062,617,PKTEA
